billboard,billboard_year,billboard_month,peak_position,weeks_on_chart,artist,feat_artist,artist_uri,artist_popularity,artist_followers,song,track_uri,track_popularity,album_name,release_year,release_month,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,major_label,genre_pop,genre_screen,genre_hiphop,genre_punk,genre_blues,genre_country,genre_rnb,genre_rock,genre_latin,genre_dance,genre_indie,genre_elect,genre_gospel,genre_chill
1,2022,3,46,1,Nirvana,-,6olE6TJLqED3rqDCT0FyPh,80,15519005,Something In The Way,1nFtiJxYdhtFfFtfXBv06s,78,Nevermind (Remastered),1991,9,232146,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Nite Jewel,-,3sjtmLaxBX2uQypDRE3IlN,32,28580,Nowhere To Go,0nzNL2ZFDC95tkMDEkiyxd,41,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013,9,239253,0.646,0.446,4,-7.297,0,0.0516,0.00223,0.00102,0.147,0.528,130.165,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,NIVIRO,-,2nsCjA4fEasmnlOK0wXU7T,50,66234,Voices In My Head,0katsiKnN2XXffwlIjaz4e,24,Voices In My Head,2019,10,180326,0.505,0.784,2,-7.215,1,0.111,0.000673,0.00148,0.401,0.337,137.974,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,Niykee Heaton,-,63bCkf4n15jiKjHhLV7kSZ,54,468468,Go to Sleep Little Baby,4jZ9KCpaHeTUfnOd2pd8sY,30,Go to Sleep Little Baby,2019,12,164153,0.55,0.182,10,-12.543,1,0.0306,0.72,0,0.165,0.369,94.806,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,BIRDBOY,3ngpmF7yiqVMesqqGuepX1,57,BIRDBOY,2019,4,129306,0.865,0.428,1,-9.901,1,0.853,0.0552,0,0.307,0.531,123.163,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2020,1,37,20,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4706373,Camelot,4sWuPniHClkInYAnzXAYUF,70,Camelot,2019,9,44817,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.761,175.046,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2019,12,83,1,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Famous Hoes,35Xf2ABjPzUXKz19akd7Jj,62,Famous Hoes,2019,12,135460,0.732,0.627,4,-5.693,0,0.161,0.346,0,0.261,0.332,81.481,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,5,90,1,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Final Warning,3LVcKphzONOdQ2EATazlZq,71,Final Warning,2021,4,156894,0.847,0.912,11,-3.129,1,0.257,0.0781,0,0.142,0.88,81.486,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,11,89,1,NLE Choppa,Polo G,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Jumpin,1z7LV5wkExwW8YJk0IrPUA,72,Jumpin (feat. Polo G),2021,11,181198,0.826,0.616,2,-5.479,1,0.328,0.241,0,0.287,0.612,127.925,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2019,5,36,20,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Shotta Flow,67XyC1GdSkKb9sbRRkUDXS,70,Shotta Flow (Feat. Blueface) [Remix],2019,6,176631,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2020,6,54,3,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,61,Shotta Flow 5,2020,6,145167,0.806,0.749,1,-5.268,1,0.328,0.0838,0,0.0621,0.77,140.032,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2022,2,86,1,NLE Choppa,-,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Shotta Flow 6,4GKHIuAyQBWSvrVxoej52H,69,Me vs. Me,2022,1,192147,0.859,0.596,11,-7.021,1,0.329,0.0194,0,0.0489,0.479,140.064,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2020,4,38,20,NLE Choppa,Roddy Ricch,0ErzCpIMyLcjPiwT4elrtZ,75,4714764,Walk Em Down,4cSSL3YafYjM3yjgFO1vJg,71,Walk Em Down (feat. Roddy Ricch),2020,3,173288,0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2012,8,34,8,No Doubt,-,0cQbJU1aAzvbEmTuljWLlF,65,2269050,Settle Down,2l8GVqxJbVOBfYNSkwn5xA,43,Push And Shove,2012,9,360866,0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,No Friends,BBY KODIE,1Ymte00f3VIudjLN6xG65J,17,1862,Dangerous,3FmSuz3ElwIPfqWoMWOzpq,16,No Friends & Kodie 2,2020,1,194093,0.684,0.58,1,-9.947,1,0.148,0.000479,0.000216,0.113,0.212,123.954,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,No Friends,BBY KODIE,1Ymte00f3VIudjLN6xG65J,17,1862,God Father Flow,68AFGfVJ8k37n5EEAJPGxw,13,No Friends & Kodie 2,2020,1,96027,0.445,0.607,5,-10.26,0,0.0928,0.0481,0.014,0.339,0.501,140.287,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,No Friends,BBY KODIE,1Ymte00f3VIudjLN6xG65J,17,1862,J-Lo,3iRs8f8Su76OHDxTOcqukI,10,No Friends & Kodie 2,2020,1,123506,0.83,0.412,7,-10.144,1,0.0882,0.548,0.00928,0.105,0.39,139.965,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,No Love For The Middle Child,-,7HWfshpjlGldmRa4gymvjX,40,13539,No Sleep,5rbHxYjIAs4flh30UL66dO,31,No Sleep,2020,1,207179,0.614,0.608,10,-7.356,1,0.0375,0.451,5.03E-05,0.134,0.478,117.056,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,No Rome,The 1975,6auWB5YAlcKaHyrbTH66nd,52,180851,Narcissist,4qjLvvBh5ZeKEPyShKRf06,64,RIP Indo Hisashi,2018,8,195501,0.543,0.682,3,-5.81,1,0.113,0.218,1.53E-06,0.085,0.424,179.969,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,Noah Cyrus,-,55fhWPvDiMpLnE4ZzNXZyW,70,989394,Again - Alan Walker Remix,0Kk8NWt2aj8OXeYONMzxrk,42,Again (feat. XXXTENTACION) [Alan Walker Remix],2017,12,165226,0.679,0.933,9,-3.671,0,0.0494,0.00391,4.75E-05,0.109,0.328,120.08,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2020,1,85,16,Noah Cyrus,Leon Bridges,55fhWPvDiMpLnE4ZzNXZyW,70,989394,July,6J2LdBN97cDWn0MLxYh9HB,79,THE END OF EVERYTHING,2020,5,156106,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2017,1,46,15,Noah Cyrus,Labrinth,55fhWPvDiMpLnE4ZzNXZyW,70,989394,Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP,66,Make Me (Cry),2016,11,242081,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,Noah Cyrus,-,55fhWPvDiMpLnE4ZzNXZyW,70,989394,Team,6C56edNssJGjkPi3BnrGwP,52,Team,2018,5,215466,0.663,0.38,10,-7.462,1,0.0473,0.501,0,0.169,0.476,80.077,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,Noah Neiman,-,2ojEZEmcQVC3vLNpcoo9rJ,31,4967,Hard,41knNw2OhgF9gouyy1squL,20,Hard,2020,1,170400,0.496,0.797,9,-5.579,1,0.184,0.11,0,0.25,0.384,150.071,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,NoCap,-,4PNHuWkk4ee6R8WEhFVPf5,62,744057,Ghetto Angels,0T6DHuLI3NANOAFPgE8AXR,58,The Backend Child,2019,5,235263,0.68,0.669,2,-5.621,0,0.191,0.107,0,0.112,0.429,152.174,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NoCap,-,4PNHuWkk4ee6R8WEhFVPf5,62,744057,Golden Tears,2pS05SnfPWZ8uLPUe1AriE,40,Steel Human,2020,7,173684,0.664,0.446,4,-7.052,0,0.143,0.209,0,0.175,0.112,76.14,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NoCap,-,4PNHuWkk4ee6R8WEhFVPf5,62,744057,Jail Time,6bGhE0IO17fOrjgOdwr5dD,36,Steel Human,2020,7,144713,0.654,0.653,4,-6.991,0,0.289,0.197,0,0.102,0.329,97.775,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NoCap,-,4PNHuWkk4ee6R8WEhFVPf5,62,744057,TheHoodDoctor,05OlBYsbG9rOabo9W88qVz,21,Count A Million (feat. Lil Uzi Vert),2020,6,202895,0.644,0.662,7,-8.143,0,0.368,0.0296,0,0.113,0.529,162.191,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Noel Schajris,Reik,2uEjXyVi0SA1HPpj3zquXh,55,964225,Dime,1Bmh8yjfnE21YbWC9orEai,37,Dime (feat. Reik),2018,11,205430,0.499,0.659,6,-10.187,0,0.059,0.00632,0,0.112,0.478,150.965,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,Noisettes,-,6oX4tx055oEFYM3ahDTyOD,51,98690,Never Forget You,3xxmjMvJsSR3L7mUOxP9QA,68,Wild Young Hearts,2009,4,192213,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78E-05,0.126,0.737,141.632,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,Nolan van Lith,-,1xdeCF6RglHDkz8FSQhTm4,28,4527,All To Myself,6Vn1LjyhzU7mXOtTYzBKkQ,6,All To Myself,2016,12,220000,0.455,0.562,2,-5.031,1,0.0293,0.00504,0,0.365,0.282,128.042,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,Nomy,-,20bAxKr0YrCvceZeLqs37e,53,131559,Cocaine - Original,3JPMPDLIxizTViltvBQdJg,45,Song or suicide,2011,7,251946,0.425,0.87,11,-2.785,1,0.044,0.0452,0,0.0811,0.354,177.42,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,Noname,Cam O'bi & Raury,1EpyA68dKpjf7jXmQL88Hy,55,621246,Diddy Bop,6JvfBzqZmSiEG5MjM7OcSY,58,Telefone,2016,8,208000,0.637,0.503,1,-6.927,1,0.336,0.713,0.000113,0.109,0.661,81.061,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,Nonpoint,-,6BdSOHfQ6kMg0tbAFlXR1z,55,407843,Chaos And Earthquakes,2imkodSyg1hOZwZuE2fJdU,47,Chaos And Earthquakes,2018,6,225133,0.524,0.843,10,-5.578,0,0.0536,0.000417,0.125,0.375,0.212,85.993,4,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,Noora Noor,-,50V1rySVqHjoqJTi9iy3xl,29,19376,Forget What I Said,12tomJynzttjC14htb6SBE,0,Soul Deep,2009,3,199306,0.422,0.407,11,-7.303,0,0.0383,0.603,4.90E-06,0.0455,0.516,170.548,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Norah Jones,-,2Kx7MNY7cI1ENniW7vT30N,69,2799292,Chasing Pirates,7GsLrzsAash4bp75SltRaN,54,The Fall,2009,11,160906,0.85,0.468,2,-9.09,0,0.039,0.547,0.0667,0.106,0.76,106.974,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,Norell,-,2o9lPztGV3Eh6QNC8WglQX,8,1130,The Great Escape,6rsQ3AtnyQKTQCcIN7NwjW,17,The Great Escape,2015,9,193838,0.773,0.699,10,-5.133,0,0.0591,0.015,0,0.14,0.607,112.485,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2019,10,33,10,Normani,-,2cWZOOzeOm4WmBJRnD5R7I,68,1962783,Motivation,0rIAC4PXANcKmitJfoqmVm,71,Motivation,2019,8,193837,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21E-06,0.3,0.881,170.918,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2021,10,14,20,Normani,Cardi B,2cWZOOzeOm4WmBJRnD5R7I,68,1962783,Wild Side,2vXgyN14LX2zl7JEASw242,74,Wild Side (feat. Cardi B),2021,7,209476,0.74,0.576,6,-6.744,0,0.146,0.0249,0,0.104,0.315,110.095,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,NOTD,Bea Miller,5jAMCwdNHWr7JThxtMuEyy,66,234316,I Wanna Know,18W92Zm1KjLCbUIszOhpkD,68,I Wanna Know (feat. Bea Miller),2018,3,197938,0.661,0.725,6,-4.859,1,0.0563,0.0253,0,0.123,0.605,119.927,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,Nothing More,-,39VNwvlQTqE9SvgPjjnMpc,57,324927,Go To War,1mU8A0bKStnhYuS043o6Je,45,Go To War,2017,6,245195,0.461,0.892,6,-4.807,0,0.0901,0.00187,1.34E-06,0.0942,0.35,137.35,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,Nothing More,-,39VNwvlQTqE9SvgPjjnMpc,57,324927,Who We Are,3MELdmLOjkgqvNdselIUEE,43,The Stories We Tell Ourselves,2017,9,205757,0.342,0.87,7,-6.304,0,0.0764,0.000134,0.000419,0.0703,0.304,163.116,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,Notion,-,1uRVM0wBdtyEuU582EeKJM,56,33180,Hooked,4v7kKFlEDmpVToHOICsXaM,69,Hooked,2019,11,206250,0.783,0.789,6,-3.899,0,0.0797,0.135,0.33,0.213,0.853,128.019,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,NSTASIA,-,2BBgFkNBBMln3m2G2Bm2bt,46,17203,Parachute,2CZFVWvkIatZGqHJ9IcpzE,29,Parachute,2017,11,188961,0.814,0.481,5,-6.448,0,0.101,0.53,5.91E-06,0.129,0.573,119.008,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,Nu Aspect,-,4NhRml5ZOfNaYJAHUE0XwT,56,8117,Things I Said,0l0bCXStLpDNSDkvCh3b0j,41,Things I Said,2017,3,180186,0.746,0.768,1,-5.401,0,0.053,0.00598,0.779,0.105,0.302,125.038,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NUGAT,-,74yjU6gHx05PeHAokao6DS,48,23665,Hunned Of Miles,3phNAH1S2WOoMZRFHLpYOe,0,Hunned Of Miles,2020,1,254758,0.694,0.493,1,-8.698,1,0.0439,0.654,0.00287,0.338,0.4,83.975,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,NxWorries,-,6PEMFpe3PTOksdV4ZXUpbE,50,212253,Link Up,4xSQLj346ynlX8vopebWTQ,45,Yes Lawd!,2016,10,211093,0.656,0.814,1,-7.228,1,0.269,0.0861,0.00037,0.173,0.526,100.086,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,NxWorries,-,6PEMFpe3PTOksdV4ZXUpbE,50,212253,Suede,0iizrCBnUUJuAwCPJaWWY0,59,Yes Lawd!,2016,10,174866,0.689,0.735,7,-7.26,0,0.327,0.463,0,0.103,0.736,117.171,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,NxWorries,-,6PEMFpe3PTOksdV4ZXUpbE,50,212253,What More Can I Say,5mtfHX4VyY5D81WMaOHgHV,52,Yes Lawd!,2016,10,156133,0.455,0.529,9,-5.693,0,0.153,0.148,0,0.161,0.55,74.885,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,NxWorries,-,6PEMFpe3PTOksdV4ZXUpbE,50,212253,Wngs,0DwY01hBuR9ljP8MtJL94u,41,Yes Lawd!,2016,10,96600,0.645,0.844,2,-7.246,1,0.113,0.33,2.29E-05,0.194,0.722,77.086,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,2015,1,20,20,O.T. Genasis,-,1Zatb2YN4erBOoSivOXc0o,55,946200,CoCo,2JI71GHwq2LN8mtq3iCLYo,61,CoCo,2014,11,239573,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15E-05,0.31,0.178,119.906,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2016,3,35,20,O.T. Genasis,Young Dolph,1Zatb2YN4erBOoSivOXc0o,55,946200,Cut It,376KnY4TrgBITxjlnbnmIy,60,Cut It (feat. Young Dolph),2015,9,222600,0.875,0.673,7,-4.184,1,0.0932,0.135,0,0.292,0.231,130,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2008,10,93,1,Oasis,-,2DaxqgrOhkeH0fpeiQq2f4,74,7429623,The Shock Of The Lightning,72pRggptACNxeYG0vG3V3Q,47,Dig Out Your Soul,2008,10,299946,0.329,0.953,11,-2.416,0,0.0874,4.47E-05,0.558,0.302,0.0374,136.922,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Obongjayar,-,6l7R1jntPahGxwJt7Tky8h,50,37754,Never Change,58jiO8fZTyFM0EB7Nliu0T,36,Never Change,2018,11,225642,0.752,0.556,0,-8.822,0,0.291,0.166,0.00244,0.186,0.549,90.944,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,Oceans,-,6fUGQU8tAq01xMG7Qzjy8O,33,7217,Cold Ain't For Me,0akznwBCaPCVAtiGblDtHt,49,Cold Ain't For Me,2016,8,205812,0.643,0.84,7,-3.423,1,0.031,0.00212,0,0.391,0.356,105.027,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,Oddisee,-,72tRiBHei5G9M8it4h4sfC,46,208435,Rain Dance,5or6XO2zZuiMS4QuoGi8d8,23,The Iceberg,2017,2,232340,0.684,0.663,1,-7.105,1,0.296,0.0432,0,0.112,0.566,93.803,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,Oddisee,-,72tRiBHei5G9M8it4h4sfC,46,208435,Wouldn't Be Surprised,5PiRqego6KQfP0Y1PgdsWp,15,Alwasta,2016,3,122975,0.453,0.754,7,-5.173,0,0.274,0.539,0,0.514,0.363,79.997,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,ODESZA,-,21mKp7DqtSNHhCAU2ugvUw,68,1396908,Loyal,1cEDPbmrlhoVK1h6BLwBYS,50,A Moment Apart (Deluxe Edition),2018,11,207826,0.497,0.925,2,-4.489,1,0.0745,0.00523,0.781,0.222,0.262,139.961,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Defy,4ZZLMkDmUpcbiXPleYDfnJ,40,Defy,2018,1,221191,0.577,0.945,2,-4.644,1,0.0695,0.000193,0.00134,0.136,0.152,125.013,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,FAREWELL TO SHADY GLADE,5UyKuxXoeXS6zJZpDWwB0i,36,Of Mice & Men,2010,3,220880,0.2,0.967,1,-3.233,0,0.243,0.00174,0,0.365,0.133,92.248,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Forever YDG'n,7GUKDWedKmh3hYbMb9iChs,30,Defy,2018,1,235850,0.531,0.971,0,-4.174,1,0.086,5.29E-05,0.00108,0.319,0.228,134.992,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,JOHN DEUX TROIS,2uKw5IbOMkdv7Nsa7PeCLY,38,Of Mice & Men,2010,3,196426,0.205,0.975,1,-3.422,1,0.154,0.000171,3.27E-06,0.351,0.238,87.881,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,My Understandings,5v1IehX97dH1LeqbEoZsDq,47,The Flood (Deluxe Reissue),2011,5,153906,0.323,0.519,2,-5.475,0,0.0362,0.00724,0.000451,0.0978,0.0396,169.961,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,O.G. Loko,62TfINq6PpnteUcWsQahxV,47,The Flood (Deluxe Reissue),2011,5,198800,0.502,0.98,5,-2.865,1,0.155,1.17E-05,0.000575,0.289,0.295,140.007,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Product of a Murderer,5FV4WyulPxHILhuvAdjrJA,39,The Flood (Deluxe Reissue),2011,5,232613,0.486,0.937,5,-3.001,0,0.0845,8.09E-05,4.33E-05,0.0352,0.315,129.99,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Purified,6GCLoS0zVfLTbuI1ASh9wi,35,The Flood (Deluxe Reissue),2011,5,215213,0.465,0.988,0,-2.429,0,0.155,5.34E-05,0.0017,0.78,0.306,140.071,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Real,6bzFJmnLxnhmZQZF3qm7ww,37,Cold World,2016,9,192582,0.466,0.94,5,-4.355,0,0.0502,0.000132,0.00942,0.0615,0.724,170.002,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Repeating Apologies,1GOxkDHlepRTcw8df7z5hz,35,The Flood (Deluxe Reissue),2011,5,223893,0.443,0.983,2,-2.88,0,0.0908,3.44E-05,6.27E-05,0.163,0.279,112.066,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,SECOND & SEBRING,3bdqdxoWXP3z0KuDt0o4Cn,62,Of Mice & Men,2010,3,229120,0.273,0.973,1,-3.324,0,0.0807,0.000892,0,0.388,0.179,133.428,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,SEVEN THOUSAND MILES FOR WHAT,164YiSuVIGRoN6TLrSwcBA,38,Of Mice & Men,2010,3,173186,0.261,0.988,1,-3.451,1,0.0862,0.0038,0,0.6,0.19,132.063,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,THE BALLAD OF TOMMY CLAYTON & THE RAWDAWG MILLIONAIRE,4WLroRsUbFz2S0vwpI0WOm,38,Of Mice & Men,2010,3,230080,0.478,0.983,6,-3.554,0,0.123,0.000853,1.19E-06,0.342,0.235,134.906,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,THEY DON'T CALL IT THE SOUTH FOR NOTHING,4TLo3QJNL8457VblW9mAtV,37,Of Mice & Men,2010,3,186653,0.39,0.976,1,-4.098,1,0.0566,7.32E-05,3.48E-05,0.0698,0.411,139.894,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,THIS ONE'S FOR YOU,7AGdSq5R8IK8dz49l3Z8iN,42,Of Mice & Men,2010,3,206586,0.27,0.971,1,-3.509,0,0.11,0.000361,1.15E-05,0.21,0.192,127.319,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,THOSE IN GLASS HOUSES,5csh2HZCrOU5e07tL2Jg02,38,Of Mice & Men,2010,3,162080,0.258,0.929,1,-3.889,1,0.102,0.000276,0.000167,0.0935,0.472,175.07,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,When You Can't Sleep At Night,42i1pGtSyPVXNX71oW8dyg,51,The Flood (Deluxe Reissue),2011,5,212026,0.58,0.376,7,-7.012,1,0.0252,0.784,0.000659,0.118,0.0872,104.996,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Mice & Men,-,4tususHNaR68xdgLstlGBA,59,1160034,Would You Still Be There,0m5PQFyWWwclSA0T813jnU,58,Restoring Force,2014,1,192506,0.514,0.917,10,-3.612,1,0.0506,5.86E-05,7.04E-05,0.309,0.48,96.026,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Monsters and Men,-,4dwdTW1Lfiq0cM8nBAqIIz,67,3366473,Black Water,7uLgpb9VlCbfNYjFmGyr6t,0,Beneath The Skin (Deluxe),2015,6,253293,0.474,0.593,0,-7.742,1,0.0282,0.00199,0.291,0.0688,0.203,114.958,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Monsters and Men,-,4dwdTW1Lfiq0cM8nBAqIIz,67,3366473,Empire,3VHJN9R1HaJAp6SbeMT0V5,0,Beneath The Skin (Deluxe),2015,6,260413,0.53,0.684,0,-6.264,0,0.0331,0.000517,0.000719,0.0946,0.519,118.782,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,Of Monsters and Men,-,4dwdTW1Lfiq0cM8nBAqIIz,67,3366473,King And Lionheart,310d8Vawp5kYDYrGrrTAzl,61,My Head Is An Animal,2012,4,273853,0.52,0.655,3,-6.519,1,0.0394,0.105,0.00384,0.124,0.29,126.593,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,2013,1,20,48,Of Monsters And Men,-,4dwdTW1Lfiq0cM8nBAqIIz,67,3366473,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,80,My Head Is An Animal,2012,4,266600,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
